"product_id","category_id","event_id","location_id","event_date","quantity","amount"
"542428","28351","52589745","5548","2018-06-23 07:39:40","3","650"
"542453","28351","52589745","5548","2018-06-23 07:39:40","2","650"
"542431","28352","52589740","5548","2018-06-23 07:40:54","1","325"
"542434","28351","52589740","5548","2018-06-23 07:40:54","1","895"
"542451","28351","52589740","5548","2018-06-23 07:40:54","1","650"
"542449","28356","52589738","5548","2018-06-23 08:10:13","1","1450"
"542435","28351","52589733","5548","2018-06-23 08:15:31","1","650"
"542450","28351","52589733","5548","2018-06-23 08:15:31","1","650"
"542428","28351","52589733","5548","2018-06-23 08:15:31","1","650"
"542451","28351","52589744","5548","2018-06-23 08:45:12","1","650"
"542434","28351","52589736","5548","2018-06-23 09:08:04","1","895"
"542435","28351","52589736","5548","2018-06-23 09:08:04","1","650"
"542433","28352","52589742","5548","2018-06-23 09:20:27","1","400"
"542434","28351","52589742","5548","2018-06-23 09:20:27","1","895"
"542449","28356","52589737","5548","2018-06-23 09:42:36","1","1450"
"542434","28351","52589739","5548","2018-06-23 09:45:58","1","895"
"542454","28352","52589735","5548","2018-06-23 10:02:30","2","400"
"542444","28351","52589735","5548","2018-06-23 10:02:30","1","400"
"542450","28351","52589735","5548","2018-06-23 10:02:30","2","650"
"542435","28351","52589743","5548","2018-06-23 10:37:56","1","650"
"542451","28351","52589743","5548","2018-06-23 10:37:56","1","650"
"542432","28353","52589743","5548","2018-06-23 10:37:56","1","100"
"542434","28351","52589743","5548","2018-06-23 10:37:56","1","895"
"542451","28351","52589747","5548","2018-06-24 09:42:57","1","650"
"542433","28352","52589749","5548","2018-06-24 09:58:30","1","400"
"542434","28351","52589749","5548","2018-06-24 09:58:30","1","895"
"542445","28351","52589746","5548","2018-06-24 10:16:18","1","400"
"542436","28351","52589746","5548","2018-06-24 10:16:18","1","775"
"542438","28352","52589746","5548","2018-06-24 10:16:18","1","325"
"542436","28351","52589748","5548","2018-06-24 10:54:48","1","775"
"542437","28351","52589751","5548","2018-06-25 07:52:57","1","995"
"542435","28351","52589751","5548","2018-06-25 07:52:57","1","650"
"542432","28353","52589751","5548","2018-06-25 07:52:57","1","100"
"542789","28353","52589751","5548","2018-06-25 07:52:57","2","100"
"542437","28351","52589754","5548","2018-06-25 09:03:18","1","995"
"542436","28351","52589754","5548","2018-06-25 09:03:18","1","775"
"542438","28352","52589754","5548","2018-06-25 09:03:18","1","325"
"542433","28352","52589754","5548","2018-06-25 09:03:18","1","400"
"542450","28351","52589753","5548","2018-06-25 09:15:20","1","650"
"542442","28352","52589750","5548","2018-06-25 10:03:39","1","450"
"542437","28351","52589750","5548","2018-06-25 10:03:39","1","995"
"542429","28351","52589752","5548","2018-06-25 11:03:23","1","450"
"542429","28351","52589757","5548","2018-06-26 09:47:17","1","450"
"542434","28351","52589756","5548","2018-06-26 10:04:35","1","895"
"542430","28351","52589756","5548","2018-06-26 10:04:35","2","395"
"542441","28355","52589756","5548","2018-06-26 10:04:35","1","100"
"542454","28352","52589762","5548","2018-06-27 06:35:32","1","400"
"542445","28351","52589762","5548","2018-06-27 06:35:32","1","400"
"542443","28351","52589762","5548","2018-06-27 06:35:32","1","400"
"542431","28352","52589762","5548","2018-06-27 06:35:32","1","325"
"542432","28353","52589762","5548","2018-06-27 06:35:32","2","100"
"542451","28351","52589762","5548","2018-06-27 06:35:32","1","650"
"542437","28351","52589759","5548","2018-06-27 07:05:54","1","995"
"542438","28352","52589759","5548","2018-06-27 07:05:54","1","325"
"542430","28351","52589759","5548","2018-06-27 07:05:54","1","395"
"542427","28351","52589758","5548","2018-06-27 10:18:32","1","550"
"542433","28352","52589758","5548","2018-06-27 10:18:32","1","400"
"542436","28351","52589763","5548","2018-06-27 10:36:05","2","775"
"542434","28351","52589761","5548","2018-06-27 10:47:54","1","895"
"542427","28351","52589760","5548","2018-06-27 11:13:06","1","550"
"542439","28353","52589760","5548","2018-06-27 11:13:06","1","100"
"542427","28351","52589764","5548","2018-06-28 08:20:26","1","550"
"542437","28351","52589766","5548","2018-06-28 09:30:50","1","995"
"542437","28351","52589765","5548","2018-06-28 10:13:46","2","995"
"542435","28351","52589767","5548","2018-06-28 10:31:11","1","650"
"542430","28351","52589769","5548","2018-06-29 08:54:50","1","395"
"542429","28351","52589769","5548","2018-06-29 08:54:50","1","450"
"542428","28351","52589769","5548","2018-06-29 08:54:50","1","650"
"542432","28353","52589769","5548","2018-06-29 08:54:50","1","100"
"542427","28351","52589768","5548","2018-06-29 11:00:58","1","550"
"542435","28351","52589768","5548","2018-06-29 11:00:58","1","650"
"542439","28353","52589768","5548","2018-06-29 11:00:58","1","100"
"542427","28351","52589775","5548","2018-06-30 08:43:58","1","550"
"542433","28352","52589775","5548","2018-06-30 08:43:58","1","400"
"542434","28351","52589784","5548","2018-06-30 09:18:43","1","895"
"542437","28351","52589784","5548","2018-06-30 09:18:43","1","995"
"542442","28352","52589784","5548","2018-06-30 09:18:43","1","400"
"542435","28351","52589784","5548","2018-06-30 09:18:43","1","650"
"542789","28353","52589784","5548","2018-06-30 09:18:43","2","100"
"542450","28351","52589783","5548","2018-06-30 09:21:14","1","650"
"542442","28352","52589783","5548","2018-06-30 09:21:14","1","400"
"542789","28353","52589783","5548","2018-06-30 09:21:14","1","100"
"542434","28351","52589772","5548","2018-06-30 09:23:29","1","895"
"542789","28353","52589772","5548","2018-06-30 09:23:29","1","100"
"542434","28351","52589776","5548","2018-06-30 09:24:16","1","895"
"542789","28353","52589776","5548","2018-06-30 09:24:16","1","100"
"542437","28351","52589777","5548","2018-06-30 09:37:43","1","995"
"542450","28351","52589777","5548","2018-06-30 09:37:43","1","650"
"542428","28351","52589777","5548","2018-06-30 09:37:43","1","650"
"542442","28352","52589777","5548","2018-06-30 09:37:43","1","400"
"542445","28351","52589773","5548","2018-06-30 09:59:53","2","400"
"542433","28352","52589782","5548","2018-06-30 10:12:49","2","400"
"542437","28351","52589782","5548","2018-06-30 10:12:49","1","995"
"542450","28351","52589782","5548","2018-06-30 10:12:49","1","650"
"542432","28353","52589781","5548","2018-06-30 10:15:28","2","100"
"542430","28351","52589781","5548","2018-06-30 10:15:28","1","395"
"542437","28351","52589781","5548","2018-06-30 10:15:28","1","995"
"542435","28351","52589781","5548","2018-06-30 10:15:28","1","650"
"542427","28351","52589778","5548","2018-06-30 10:24:52","1","550"
"542434","28351","52589771","5548","2018-06-30 10:35:35","1","895"
"542433","28352","52589771","5548","2018-06-30 10:35:35","1","400"
"542429","28351","52589774","5548","2018-06-30 10:46:03","1","450"
"542434","28351","52589780","5548","2018-06-30 11:08:49","1","895"
"542437","28351","52589780","5548","2018-06-30 11:08:49","1","995"
"542433","28352","52589780","5548","2018-06-30 11:08:49","1","400"
"542789","28353","52589780","5548","2018-06-30 11:08:49","3","100"
"542437","28351","52589779","5548","2018-06-30 11:58:09","1","995"
"542442","28352","52589788","5548","2018-07-01 06:57:45","2","400"
"542428","28351","52589790","5548","2018-07-01 08:21:48","2","650"
"542433","28352","52589790","5548","2018-07-01 08:21:48","2","400"
"542450","28351","52589790","5548","2018-07-01 08:21:48","1","650"
"542427","28351","52589793","5548","2018-07-01 09:13:26","1","550"
"542454","28352","52589793","5548","2018-07-01 09:13:26","1","400"
"542434","28351","52589795","5548","2018-07-01 09:22:08","1","895"
"542434","28351","52589789","5548","2018-07-01 09:36:42","1","895"
"542435","28351","52589787","5548","2018-07-01 09:43:01","2","650"
"542450","28351","52589787","5548","2018-07-01 09:43:01","1","650"
"542449","28356","52589791","5548","2018-07-01 09:47:17","1","1450"
"542433","28352","52589794","5548","2018-07-01 10:13:13","1","400"
"542427","28351","52589794","5548","2018-07-01 10:13:13","1","550"
"542437","28351","52589792","5548","2018-07-01 10:26:00","1","995"
"542429","28351","52589796","5548","2018-07-01 11:04:12","1","450"
"542429","28351","52589786","5548","2018-07-01 11:30:34","1","450"
"542440","28354","52589797","5548","2018-07-01 11:32:39","1","300"
"542429","28351","52589801","5548","2018-07-02 09:36:32","1","450"
"542436","28351","52589804","5548","2018-07-02 10:16:09","1","775"
"542439","28353","52589803","5548","2018-07-02 10:20:43","1","100"
"542435","28351","52589803","5548","2018-07-02 10:20:43","1","650"
"542429","28351","52589802","5548","2018-07-02 11:39:30","1","450"
"542438","28352","52589800","5548","2018-07-02 11:57:02","1","325"
"542431","28352","52589800","5548","2018-07-02 11:57:02","1","325"
"542437","28351","52589809","5548","2018-07-03 09:04:27","1","995"
"542429","28351","52589807","5548","2018-07-03 09:55:19","1","450"
"542434","28351","52589808","5548","2018-07-03 10:00:55","1","895"
"542429","28351","52589808","5548","2018-07-03 10:00:55","1","450"
"542443","28351","52589808","5548","2018-07-03 10:00:55","1","400"
"542444","28351","52589808","5548","2018-07-03 10:00:55","1","400"
"542433","28352","52589808","5548","2018-07-03 10:00:55","2","400"
"542435","28351","52589810","5548","2018-07-03 10:31:59","2","650"
"542437","28351","52589810","5548","2018-07-03 10:31:59","2","995"
"542427","28351","52589806","5548","2018-07-03 11:05:56","1","550"
"542434","28351","52589812","5548","2018-07-03 11:40:50","2","895"
"542437","28351","52589812","5548","2018-07-03 11:40:50","1","995"
"542434","28351","52589811","5548","2018-07-03 11:44:43","3","895"
"542437","28351","52589815","5548","2018-07-04 07:39:29","1","995"
"542433","28352","52589815","5548","2018-07-04 07:39:29","1","400"
"542428","28351","52589814","5548","2018-07-04 09:26:25","1","650"
"542427","28351","52589813","5548","2018-07-04 09:48:36","1","550"
"542430","28351","52589816","5548","2018-07-06 07:42:06","1","395"
"542437","28351","52589818","5548","2018-07-06 08:28:44","4","995"
"542433","28352","52589818","5548","2018-07-06 08:28:44","4","400"
"542428","28351","52589818","5548","2018-07-06 08:28:44","3","650"
"542449","28356","52589817","5548","2018-07-06 09:25:07","1","1450"
"542449","28356","52589820","5548","2018-07-06 10:47:45","1","1450"
"542437","28351","52589819","5548","2018-07-06 10:54:54","1","995"
"542451","28351","52589819","5548","2018-07-06 10:54:54","1","650"
"542453","28351","52589819","5548","2018-07-06 10:54:54","1","650"
"542429","28351","52589824","5548","2018-07-07 08:04:08","1","395"
"542454","28352","52589824","5548","2018-07-07 08:04:08","1","375"
"542442","28352","52589831","5548","2018-07-07 08:14:44","1","450"
"542795","28351","52589831","5548","2018-07-07 08:14:44","1","650"
"542437","28351","52589829","5548","2018-07-07 08:35:55","2","995"
"542453","28351","52589829","5548","2018-07-07 08:35:55","1","625"
"542450","28351","52589829","5548","2018-07-07 08:35:55","1","650"
"542434","28351","52589823","5548","2018-07-07 09:08:55","2","895"
"542448","28355","52589823","5548","2018-07-07 09:08:55","3","150"
"542437","28351","52589830","5548","2018-07-07 09:12:25","1","995"
"542437","28351","52589822","5548","2018-07-07 09:23:13","1","995"
"542427","28351","52589822","5548","2018-07-07 09:23:13","1","495"
"542431","28352","52589828","5548","2018-07-07 09:36:44","1","300"
"542432","28353","52589828","5548","2018-07-07 09:36:44","1","100"
"542434","28351","52589821","5548","2018-07-07 09:47:45","2","895"
"542436","28351","52589821","5548","2018-07-07 09:47:45","2","775"
"542427","28351","52589825","5548","2018-07-07 09:50:13","1","495"
"542795","28351","52589825","5548","2018-07-07 09:50:13","1","650"
"542437","28351","52589826","5548","2018-07-07 10:46:02","1","995"
"542438","28352","52589826","5548","2018-07-07 10:46:02","1","300"
"542437","28351","52589832","5548","2018-07-07 11:09:13","1","995"
"542435","28351","52589827","5548","2018-07-07 11:25:44","1","650"
"542437","28351","52589839","5548","2018-07-08 08:39:38","1","995"
"542437","28351","52589841","5548","2018-07-08 08:41:08","1","995"
"542443","28351","52589841","5548","2018-07-08 08:41:08","1","425"
"542437","28351","52589834","5548","2018-07-08 08:43:00","1","995"
"542435","28351","52589834","5548","2018-07-08 08:43:00","1","650"
"542432","28353","52589834","5548","2018-07-08 08:43:00","2","100"
"542451","28351","52589837","5548","2018-07-08 09:34:13","1","575"
"542432","28353","52589837","5548","2018-07-08 09:34:13","1","100"
"542434","28351","52589833","5548","2018-07-08 09:58:09","1","895"
"542450","28351","52589836","5548","2018-07-08 10:01:47","1","650"
"542434","28351","52589835","5548","2018-07-08 10:08:11","1","895"
"542429","28351","52589835","5548","2018-07-08 10:08:11","1","395"
"542450","28351","52589835","5548","2018-07-08 10:08:11","1","650"
"542436","28351","52589838","5548","2018-07-08 11:20:47","1","775"
"542450","28351","52589840","5548","2018-07-08 11:39:58","1","650"
"542437","28351","52589840","5548","2018-07-08 11:39:58","1","995"
"542431","28352","52589840","5548","2018-07-08 11:39:58","1","300"
"542430","28351","52589840","5548","2018-07-08 11:39:58","1","345"
"542437","28351","52589845","5548","2018-07-09 06:36:26","1","995"
"542428","28351","52589845","5548","2018-07-09 06:36:26","1","575"
"542434","28351","52589842","5548","2018-07-09 08:46:35","1","895"
"542795","28351","52589842","5548","2018-07-09 08:46:35","1","650"
"542449","28356","52589843","5548","2018-07-09 09:25:52","1","1450"
"542435","28351","52589844","5548","2018-07-09 09:38:11","1","650"
"542437","28351","52589844","5548","2018-07-09 09:38:11","1","995"
"542427","28351","52589846","5548","2018-07-10 08:44:19","1","495"
"542442","28352","52589846","5548","2018-07-10 08:44:19","1","450"
"542434","28351","52589849","5548","2018-07-10 10:12:43","1","895"
"542431","28352","52589849","5548","2018-07-10 10:12:43","1","300"
"542453","28351","52589849","5548","2018-07-10 10:12:43","1","625"
"542429","28351","52589847","5548","2018-07-10 11:04:10","1","395"
"542437","28351","52589850","5548","2018-07-10 11:43:23","1","995"
"542448","28355","52589848","5548","2018-07-10 11:51:45","1","150"
"542432","28353","52589848","5548","2018-07-10 11:51:45","1","100"
"542451","28351","52589848","5548","2018-07-10 11:51:45","1","575"
"542434","28351","52589848","5548","2018-07-10 11:51:45","1","895"
"542434","28351","52589860","5548","2018-07-11 06:05:05","1","895"
"542437","28351","52589860","5548","2018-07-11 06:05:05","1","995"
"542436","28351","52589860","5548","2018-07-11 06:05:05","1","775"
"542453","28351","52589860","5548","2018-07-11 06:05:05","1","625"
"542432","28353","52589860","5548","2018-07-11 06:05:05","3","100"
"542428","28351","52589857","5548","2018-07-11 09:57:41","1","575"
"542427","28351","52589857","5548","2018-07-11 09:57:41","1","495"
"542427","28351","52589856","5548","2018-07-11 10:01:16","1","495"
"542429","28351","52589859","5548","2018-07-11 10:26:06","1","395"
"542454","28352","52589859","5548","2018-07-11 10:26:06","1","375"
"542434","28351","52589858","5548","2018-07-11 10:35:32","1","895"
"542437","28351","52589863","5548","2018-07-12 08:34:56","1","995"
"542434","28351","52589862","5548","2018-07-12 08:53:42","1","895"
"542437","28351","52589867","5548","2018-07-12 09:02:09","1","995"
"542432","28353","52589867","5548","2018-07-12 09:02:09","1","100"
"542430","28351","52589865","5548","2018-07-12 09:21:39","1","345"
"542454","28352","52589861","5548","2018-07-12 10:17:57","1","375"
"542442","28352","52589861","5548","2018-07-12 10:17:57","1","450"
"542454","28352","52589864","5548","2018-07-12 10:20:23","1","375"
"542427","28351","52589864","5548","2018-07-12 10:20:23","1","495"
"542431","28352","52589864","5548","2018-07-12 10:20:23","1","300"
"542433","28352","52589866","5548","2018-07-12 11:20:46","1","425"
"542429","28351","52589866","5548","2018-07-12 11:20:46","1","395"
"542427","28351","52589866","5548","2018-07-12 11:20:46","1","495"
"542454","28352","52589866","5548","2018-07-12 11:20:46","1","375"
"542435","28351","52589869","5548","2018-07-13 09:19:49","1","650"
"542437","28351","52589869","5548","2018-07-13 09:19:49","1","995"
"542445","28351","52589869","5548","2018-07-13 09:19:49","1","400"
"542436","28351","52589869","5548","2018-07-13 09:19:49","1","775"
"542437","28351","52589868","5548","2018-07-13 10:05:23","2","995"
"542436","28351","52589868","5548","2018-07-13 10:05:23","1","775"
"542454","28352","52589868","5548","2018-07-13 10:05:23","1","375"
"542438","28352","52589868","5548","2018-07-13 10:05:23","1","300"
"542432","28353","52589868","5548","2018-07-13 10:05:23","2","100"
"542443","28351","52589868","5548","2018-07-13 10:05:23","1","425"
"542441","28355","52589870","5548","2018-07-13 11:12:47","1","150"
"542429","28351","52589870","5548","2018-07-13 11:12:47","1","395"
"542434","28351","52589870","5548","2018-07-13 11:12:47","1","895"
"542428","28351","52589886","5548","2018-07-14 07:36:36","1","575"
"542427","28351","52589886","5548","2018-07-14 07:36:36","1","495"
"542431","28352","52589876","5548","2018-07-14 08:43:28","2","300"
"542438","28352","52589876","5548","2018-07-14 08:43:28","2","300"
"542433","28352","52589876","5548","2018-07-14 08:43:28","2","425"
"542443","28351","52589876","5548","2018-07-14 08:43:28","2","425"
"542428","28351","52589876","5548","2018-07-14 08:43:28","2","575"
"542436","28351","52589876","5548","2018-07-14 08:43:28","2","775"
"542450","28351","52589876","5548","2018-07-14 08:43:28","1","650"
"542432","28353","52589876","5548","2018-07-14 08:43:28","6","100"
"542434","28351","52589876","5548","2018-07-14 08:43:28","1","895"
"542429","28351","52589877","5548","2018-07-14 09:15:41","1","395"
"542427","28351","52589874","5548","2018-07-14 09:19:28","1","495"
"542436","28351","52589884","5548","2018-07-14 09:19:57","2","775"
"542438","28352","52589884","5548","2018-07-14 09:19:57","2","300"
"542431","28352","52589884","5548","2018-07-14 09:19:57","2","300"
"542433","28352","52589884","5548","2018-07-14 09:19:57","2","425"
"542443","28351","52589884","5548","2018-07-14 09:19:57","2","425"
"542428","28351","52589884","5548","2018-07-14 09:19:57","2","575"
"542450","28351","52589884","5548","2018-07-14 09:19:57","1","650"
"542434","28351","52589879","5548","2018-07-14 09:25:06","1","895"
"542432","28353","52589879","5548","2018-07-14 09:25:06","6","100"
"542436","28351","52589871","5548","2018-07-14 09:35:44","2","775"
"542436","28351","52589881","5548","2018-07-14 09:54:38","1","775"
"542435","28351","52589873","5548","2018-07-14 10:02:09","2","650"
"542451","28351","52589873","5548","2018-07-14 10:02:09","1","575"
"542433","28352","52589873","5548","2018-07-14 10:02:09","1","425"
"542434","28351","52589873","5548","2018-07-14 10:02:09","1","895"
"542432","28353","52589873","5548","2018-07-14 10:02:09","2","100"
"542429","28351","52589882","5548","2018-07-14 10:21:11","1","395"
"542441","28355","52589882","5548","2018-07-14 10:21:11","1","150"
"542449","28356","52589878","5548","2018-07-14 10:51:13","1","1450"
"542432","28353","52589875","5548","2018-07-14 10:53:39","1","100"
"542451","28351","52589872","5548","2018-07-14 10:57:31","1","575"
"542432","28353","52589880","5548","2018-07-14 11:05:31","1","100"
"542437","28351","52589883","5548","2018-07-14 11:18:59","1","995"
"542454","28352","52589883","5548","2018-07-14 11:18:59","1","375"
"542435","28351","52589885","5548","2018-07-14 11:20:35","1","650"
"542445","28351","52589885","5548","2018-07-14 11:20:35","1","400"
"542449","28356","52589896","5548","2018-07-15 06:16:03","1","1450"
"542437","28351","52589896","5548","2018-07-15 06:16:03","1","995"
"542450","28351","52589888","5548","2018-07-15 07:25:18","1","650"
"542434","28351","52589892","5548","2018-07-15 07:41:41","4","895"
"542434","28351","52589895","5548","2018-07-15 08:33:47","1","895"
"542433","28352","52589891","5548","2018-07-15 09:00:37","1","425"
"542442","28352","52589891","5548","2018-07-15 09:00:37","1","450"
"542438","28352","52589891","5548","2018-07-15 09:00:37","1","300"
"542434","28351","52589891","5548","2018-07-15 09:00:37","1","895"
"542428","28351","52589894","5548","2018-07-15 09:09:52","1","575"
"542453","28351","52589894","5548","2018-07-15 09:09:52","1","625"
"542435","28351","52589890","5548","2018-07-15 09:27:23","1","650"
"542454","28352","52589890","5548","2018-07-15 09:27:23","1","375"
"542438","28352","52589890","5548","2018-07-15 09:27:23","1","300"
"542433","28352","52589890","5548","2018-07-15 09:27:23","1","425"
"542428","28351","52589890","5548","2018-07-15 09:27:23","1","575"
"542795","28351","52589890","5548","2018-07-15 09:27:23","1","650"
"542442","28352","52589890","5548","2018-07-15 09:27:23","1","450"
"542445","28351","52589887","5548","2018-07-15 09:29:01","1","400"
"542432","28353","52589887","5548","2018-07-15 09:29:01","1","100"
"542448","28355","52589887","5548","2018-07-15 09:29:01","1","150"
"542429","28351","52589889","5548","2018-07-15 09:50:08","1","395"
"542434","28351","52589897","5548","2018-07-15 10:03:28","1","895"
"542435","28351","52589897","5548","2018-07-15 10:03:28","1","650"
"542454","28352","52589897","5548","2018-07-15 10:03:28","1","375"
"542437","28351","52589893","5548","2018-07-15 10:12:04","2","995"
"542435","28351","52589893","5548","2018-07-15 10:12:04","1","650"
"542435","28351","52589899","5548","2018-07-16 09:03:16","1","650"
"542440","28354","52589899","5548","2018-07-16 09:03:16","1","295"
"542433","28352","52589898","5548","2018-07-16 10:33:49","2","425"
"542427","28351","52589901","5548","2018-07-17 08:05:51","1","495"
"542448","28355","52589901","5548","2018-07-17 08:05:51","1","150"
"542450","28351","52589903","5548","2018-07-17 08:51:43","1","650"
"542437","28351","52589903","5548","2018-07-17 08:51:43","1","995"
"542437","28351","52589900","5548","2018-07-17 09:18:56","1","995"
"542434","28351","52589904","5548","2018-07-17 09:46:31","1","895"
"542454","28352","52589902","5548","2018-07-17 10:05:47","1","375"
"542433","28352","52589902","5548","2018-07-17 10:05:47","1","425"
"542443","28351","52589909","5548","2018-07-19 08:07:03","1","425"
"542439","28353","52589909","5548","2018-07-19 08:07:03","1","100"
"542441","28355","52589909","5548","2018-07-19 08:07:03","1","150"
"542432","28353","52589909","5548","2018-07-19 08:07:03","1","100"
"542428","28351","52589913","5548","2018-07-19 08:13:42","1","575"
"542430","28351","52589913","5548","2018-07-19 08:13:42","1","345"
"542434","28351","52589911","5548","2018-07-19 08:15:36","1","895"
"542428","28351","52589910","5548","2018-07-19 08:19:41","1","575"
"542443","28351","52589910","5548","2018-07-19 08:19:41","1","425"
"542459","28356","52589912","5548","2018-07-19 08:21:58","1","950"
"542434","28351","52589918","5548","2018-07-20 08:33:20","1","895"
"542453","28351","52589918","5548","2018-07-20 08:33:20","1","625"
"542450","28351","52589915","5548","2018-07-20 08:53:14","1","650"
"542437","28351","52589915","5548","2018-07-20 08:53:14","1","995"
"542434","28351","52589915","5548","2018-07-20 08:53:14","2","895"
"542451","28351","52589914","5548","2018-07-20 09:53:39","1","575"
"542433","28352","52589916","5548","2018-07-20 10:06:15","1","425"
"542429","28351","52589916","5548","2018-07-20 10:06:15","1","395"
"542428","28351","52589917","5548","2018-07-20 10:31:56","1","575"
"542434","28351","52589917","5548","2018-07-20 10:31:56","1","895"
"542435","28351","52589917","5548","2018-07-20 10:31:56","1","650"
"542432","28353","52589917","5548","2018-07-20 10:31:56","2","100"
"542440","28354","52589917","5548","2018-07-20 10:31:56","1","295"
"542435","28351","52589923","5548","2018-07-21 07:50:51","1","650"
"542434","28351","52589923","5548","2018-07-21 07:50:51","1","895"
"542433","28352","52589923","5548","2018-07-21 07:50:51","1","425"
"542454","28352","52589922","5548","2018-07-21 08:18:21","1","375"
"542459","28356","52589920","5548","2018-07-21 08:35:43","1","950"
"542795","28351","52589919","5548","2018-07-21 10:56:24","1","650"
"542437","28351","52589921","5548","2018-07-21 11:05:28","1","995"
"542454","28352","52589929","5548","2018-07-22 07:43:36","2","375"
"542433","28352","52589929","5548","2018-07-22 07:43:36","2","425"
"542434","28351","52589932","5548","2018-07-22 07:44:16","1","895"
"542441","28355","52589932","5548","2018-07-22 07:44:16","1","150"
"542434","28351","52589938","5548","2018-07-22 08:37:53","1","895"
"542437","28351","52589938","5548","2018-07-22 08:37:53","1","995"
"542433","28352","52589938","5548","2018-07-22 08:37:53","1","425"
"542442","28352","52589938","5548","2018-07-22 08:37:53","1","450"
"542454","28352","52589938","5548","2018-07-22 08:37:53","1","375"
"542450","28351","52589938","5548","2018-07-22 08:37:53","1","650"
"542431","28352","52589938","5548","2018-07-22 08:37:53","1","300"
"542451","28351","52589938","5548","2018-07-22 08:37:53","1","575"
"542435","28351","52589931","5548","2018-07-22 09:01:37","1","650"
"542440","28354","52589931","5548","2018-07-22 09:01:37","1","295"
"542432","28353","52589931","5548","2018-07-22 09:01:37","1","100"
"542789","28353","52589933","5548","2018-07-22 09:25:17","1","100"
"542432","28353","52589933","5548","2018-07-22 09:25:17","2","100"
"542437","28351","52589935","5548","2018-07-22 09:33:30","1","995"
"542435","28351","52589937","5548","2018-07-22 09:37:22","1","650"
"542442","28352","52589937","5548","2018-07-22 09:37:22","1","450"
"542433","28352","52589937","5548","2018-07-22 09:37:22","1","425"
"542451","28351","52589937","5548","2018-07-22 09:37:22","1","575"
"542432","28353","52589937","5548","2018-07-22 09:37:22","2","100"
"542459","28356","52589927","5548","2018-07-22 09:47:50","1","950"
"542434","28351","52589928","5548","2018-07-22 10:44:21","1","895"
"542429","28351","52589930","5548","2018-07-22 10:50:57","1","395"
"542459","28356","52589934","5548","2018-07-22 11:36:13","1","950"
"542427","28351","52589936","5548","2018-07-22 11:47:15","1","495"
"542450","28351","52589936","5548","2018-07-22 11:47:15","1","650"
"542432","28353","52589936","5548","2018-07-22 11:47:15","1","100"
"542434","28351","52589939","5548","2018-07-23 09:05:50","1","895"
"542445","28351","52589939","5548","2018-07-23 09:05:50","1","400"
"542448","28355","52589939","5548","2018-07-23 09:05:50","1","150"
"542454","28352","52589939","5548","2018-07-23 09:05:50","1","375"
"542427","28351","52589941","5548","2018-07-24 08:01:56","1","495"
"542428","28351","52589940","5548","2018-07-24 10:19:06","1","575"
"542789","28353","52589940","5548","2018-07-24 10:19:06","3","100"
"542432","28353","52589940","5548","2018-07-24 10:19:06","3","100"
"542434","28351","52589947","5548","2018-07-25 08:28:24","1","895"
"542429","28351","52589944","5548","2018-07-25 09:18:06","1","395"
"542449","28356","52589942","5548","2018-07-25 09:26:58","1","1450"
"542444","28351","52589946","5548","2018-07-25 10:10:48","1","400"
"542445","28351","52589946","5548","2018-07-25 10:10:48","1","400"
"542430","28351","52589946","5548","2018-07-25 10:10:48","1","345"
"542439","28353","52589946","5548","2018-07-25 10:10:48","1","100"
"542432","28353","52589946","5548","2018-07-25 10:10:48","1","100"
"542448","28355","52589946","5548","2018-07-25 10:10:48","1","150"
"542451","28351","52589943","5548","2018-07-25 10:25:08","1","575"
"542432","28353","52589943","5548","2018-07-25 10:25:08","1","100"
"542449","28356","52589945","5548","2018-07-25 11:30:23","1","1450"
"542789","28353","52589945","5548","2018-07-25 11:30:23","1","100"
"542432","28353","52589945","5548","2018-07-25 11:30:23","1","100"
"542428","28351","52589956","5548","2018-07-26 08:53:01","1","575"
"542427","28351","52589955","5548","2018-07-26 09:00:26","1","495"
"542454","28352","52589954","5548","2018-07-26 09:42:26","1","375"
"542437","28351","52589954","5548","2018-07-26 09:42:26","1","995"
"542431","28352","52589953","5548","2018-07-26 10:05:27","1","300"
"542454","28352","52589953","5548","2018-07-26 10:05:27","1","375"
"542433","28352","52589953","5548","2018-07-26 10:05:27","2","425"
"542438","28352","52589953","5548","2018-07-26 10:05:27","1","300"
"542442","28352","52589953","5548","2018-07-26 10:05:27","1","450"
"542429","28351","52589951","5548","2018-07-26 10:09:44","1","395"
"542437","28351","52589957","5548","2018-07-26 10:12:51","1","995"
"542453","28351","52589952","5548","2018-07-26 10:21:12","1","625"
"542434","28351","52589952","5548","2018-07-26 10:21:12","1","895"
"542432","28353","52589952","5548","2018-07-26 10:21:12","2","100"
"542438","28352","52589949","5548","2018-07-26 10:58:01","1","300"
"542445","28351","52589949","5548","2018-07-26 10:58:01","1","400"
"542430","28351","52589949","5548","2018-07-26 10:58:01","1","345"
"542453","28351","52589948","5548","2018-07-26 11:36:45","1","625"
"542432","28353","52589948","5548","2018-07-26 11:36:45","1","100"
"542431","28352","52589950","5548","2018-07-26 11:53:37","1","300"
"542441","28355","52589950","5548","2018-07-26 11:53:37","1","150"
"542450","28351","52589959","5548","2018-07-27 10:33:04","1","650"
"542795","28351","52589959","5548","2018-07-27 10:33:04","1","650"
"542434","28351","52589958","5548","2018-07-27 10:39:07","1","895"
